id,billing_date,billing_id,billing_document,billing_type,customer_number,sku,net_weight,weight_unit,country_code,country_name
12846,2025-01-25,931,99,F2 (Invoice),631,21442,0.0,kg (Kilogram),IN,India
12847,2025-01-25,931,99,F2 (Invoice),631,34313,20.689655172413794,kg (Kilogram),IN,India
12848,2025-01-25,931,99,F2 (Invoice),631,34313,0.0,kg (Kilogram),IN,India
12849,2025-01-25,931,99,F2 (Invoice),631,21457,4.137931034482759,kg (Kilogram),IN,India
12850,2025-01-25,931,99,F2 (Invoice),631,21457,0.0,kg (Kilogram),IN,India
12851,2025-01-25,931,99,F2 (Invoice),631,23791,4.137931034482759,kg (Kilogram),IN,India
12852,2025-01-25,931,99,F2 (Invoice),631,23791,0.0,kg (Kilogram),IN,India
12853,2025-01-25,931,99,F2 (Invoice),631,28861,2.0689655172413794,kg (Kilogram),IN,India
12854,2025-01-25,931,99,F2 (Invoice),631,28861,0.0,kg (Kilogram),IN,India
12855,2025-01-25,931,99,F2 (Invoice),631,23999,1.0344827586206897,kg (Kilogram),IN,India
12856,2025-01-25,931,99,F2 (Invoice),631,23999,0.0,kg (Kilogram),IN,India
12857,2025-01-25,931,99,F2 (Invoice),631,28864,0.3448275862068966,kg (Kilogram),IN,India
12858,2025-01-25,931,99,F2 (Invoice),631,28864,0.0,kg (Kilogram),IN,India
12859,2025-01-25,931,99,F2 (Invoice),631,24000,1.0344827586206897,kg (Kilogram),IN,India
12860,2025-01-25,931,99,F2 (Invoice),631,24000,0.0,kg (Kilogram),IN,India
12861,2025-01-25,931,99,F2 (Invoice),631,24004,2.0689655172413794,kg (Kilogram),IN,India
12862,2025-01-25,931,99,F2 (Invoice),631,24004,0.0,kg (Kilogram),IN,India
12863,2025-01-25,931,99,F2 (Invoice),631,24009,1.0344827586206897,kg (Kilogram),IN,India
12864,2025-01-25,931,99,F2 (Invoice),631,24009,0.0,kg (Kilogram),IN,India
12865,2025-01-25,931,99,F2 (Invoice),631,28868,0.3448275862068966,kg (Kilogram),IN,India
12866,2025-01-25,931,99,F2 (Invoice),631,28868,0.0,kg (Kilogram),IN,India
12867,2025-01-25,931,99,F2 (Invoice),631,28869,0.3448275862068966,kg (Kilogram),IN,India
12868,2025-01-25,931,99,F2 (Invoice),631,28869,0.0,kg (Kilogram),IN,India
12869,2025-01-25,931,99,F2 (Invoice),631,22355,10.344827586206897,kg (Kilogram),IN,India
12870,2025-01-25,931,99,F2 (Invoice),631,22355,0.0,kg (Kilogram),IN,India
12871,2025-01-25,931,99,F2 (Invoice),631,28870,3.4482758620689653,kg (Kilogram),IN,India
12872,2025-01-25,931,99,F2 (Invoice),631,28870,0.0,kg (Kilogram),IN,India
12873,2025-01-25,931,99,F2 (Invoice),631,16472,4.137931034482759,kg (Kilogram),IN,India
12874,2025-01-25,931,99,F2 (Invoice),631,16472,0.0,kg (Kilogram),IN,India
12875,2025-01-25,931,99,F2 (Invoice),631,16488,8.275862068965518,kg (Kilogram),IN,India
12876,2025-01-25,931,99,F2 (Invoice),631,16488,0.0,kg (Kilogram),IN,India
12877,2025-01-25,931,99,F2 (Invoice),631,29198,3.793103448275862,kg (Kilogram),IN,India
12878,2025-01-25,931,99,F2 (Invoice),631,29198,0.0,kg (Kilogram),IN,India
12879,2025-01-25,931,99,F2 (Invoice),631,29174,3.103448275862069,kg (Kilogram),IN,India
12880,2025-01-25,931,99,F2 (Invoice),631,29174,0.0,kg (Kilogram),IN,India
12881,2025-01-25,931,99,F2 (Invoice),631,16267,3.103448275862069,kg (Kilogram),IN,India
12882,2025-01-25,931,99,F2 (Invoice),631,16267,0.0,kg (Kilogram),IN,India
12883,2025-01-25,931,99,F2 (Invoice),631,15534,3.4482758620689653,kg (Kilogram),IN,India
12884,2025-01-25,931,99,F2 (Invoice),631,15534,0.0,kg (Kilogram),IN,India
12885,2025-01-25,931,99,F2 (Invoice),631,16680,12.413793103448276,kg (Kilogram),IN,India
12886,2025-01-25,931,99,F2 (Invoice),631,16680,0.0,kg (Kilogram),IN,India
12887,2025-01-25,931,99,F2 (Invoice),631,15539,3.4482758620689653,kg (Kilogram),IN,India
12888,2025-01-25,931,99,F2 (Invoice),631,15539,0.0,kg (Kilogram),IN,India
12889,2025-01-25,931,99,F2 (Invoice),631,33441,1.7241379310344829,kg (Kilogram),IN,India
12890,2025-01-25,931,99,F2 (Invoice),631,33441,0.0,kg (Kilogram),IN,India
12891,2025-01-25,931,99,F2 (Invoice),631,26675,8.96551724137931,kg (Kilogram),IN,India
12892,2025-01-25,931,99,F2 (Invoice),631,26675,0.0,kg (Kilogram),IN,India
12893,2025-01-25,931,99,F2 (Invoice),631,29233,49.6551724137931,kg (Kilogram),IN,India
12894,2025-01-25,931,99,F2 (Invoice),631,29233,0.0,kg (Kilogram),IN,India
12895,2025-01-25,931,99,F2 (Invoice),631,23787,62.06896551724138,kg (Kilogram),IN,India
12896,2025-01-25,931,99,F2 (Invoice),631,23787,0.0,kg (Kilogram),IN,India
12897,2025-01-25,931,99,F2 (Invoice),631,20751,8.275862068965518,kg (Kilogram),IN,India
12898,2025-01-25,931,99,F2 (Invoice),631,20751,0.0,kg (Kilogram),IN,India
12899,2025-01-25,931,99,F2 (Invoice),631,19284,4.137931034482759,kg (Kilogram),IN,India
12900,2025-01-25,931,99,F2 (Invoice),631,19284,0.0,kg (Kilogram),IN,India
12901,2025-01-26,913,99,F2 (Invoice),298,26794,74.48275862068965,kg (Kilogram),JP,Japan
12902,2025-01-26,913,99,F2 (Invoice),298,26794,0.0,kg (Kilogram),JP,Japan
12903,2025-01-26,913,99,F2 (Invoice),298,26804,260.6896551724138,kg (Kilogram),JP,Japan
12904,2025-01-26,913,99,F2 (Invoice),298,26804,0.0,kg (Kilogram),JP,Japan
12905,2025-01-26,913,99,F2 (Invoice),298,26804,0.0,kg (Kilogram),JP,Japan
12906,2025-01-26,913,99,F2 (Invoice),298,26794,18.620689655172413,kg (Kilogram),JP,Japan
12907,2025-01-26,913,99,F2 (Invoice),298,26794,0.0,kg (Kilogram),JP,Japan
12908,2025-01-26,913,99,F2 (Invoice),298,26804,316.55172413793105,kg (Kilogram),JP,Japan
12909,2025-01-26,913,99,F2 (Invoice),298,26804,0.0,kg (Kilogram),JP,Japan
12910,2025-01-26,913,99,F2 (Invoice),298,26779,23.275862068965516,kg (Kilogram),JP,Japan
12911,2025-01-26,913,99,F2 (Invoice),298,26779,0.0,kg (Kilogram),JP,Japan
12912,2025-01-26,913,99,F2 (Invoice),745,24278,586.2068965517242,kg (Kilogram),CN,China
12913,2025-01-26,913,99,F2 (Invoice),745,24278,0.0,kg (Kilogram),CN,China
12914,2025-01-26,913,99,F2 (Invoice),745,24278,0.0,kg (Kilogram),CN,China
12915,2025-01-26,913,99,F2 (Invoice),745,21301,48.275862068965516,kg (Kilogram),CN,China
12916,2025-01-26,913,99,F2 (Invoice),745,21301,0.0,kg (Kilogram),CN,China
12918,2025-01-26,913,99,F2 (Invoice),153,30208,182.06896551724137,kg (Kilogram),CN,China
12919,2025-01-26,913,99,F2 (Invoice),153,31926,20.689655172413794,kg (Kilogram),CN,China
12920,2025-01-26,913,99,F2 (Invoice),153,31515,55.172413793103445,kg (Kilogram),CN,China
12921,2025-01-26,913,99,F2 (Invoice),153,31184,0.8275862068965517,kg (Kilogram),CN,China
12922,2025-01-26,913,99,F2 (Invoice),153,31184,1.2413793103448276,kg (Kilogram),CN,China
12923,2025-01-26,913,99,F2 (Invoice),153,26047,37.93103448275862,kg (Kilogram),CN,China
12924,2025-01-26,913,99,F2 (Invoice),153,34136,2.7586206896551726,kg (Kilogram),CN,China
12925,2025-01-26,913,99,F2 (Invoice),153,33463,137.93103448275863,kg (Kilogram),CN,China
12926,2025-01-26,913,99,F2 (Invoice),629,30208,62.06896551724138,kg (Kilogram),CN,China
12927,2025-01-26,913,99,F2 (Invoice),629,30208,20.689655172413794,kg (Kilogram),CN,China
12928,2025-01-26,913,99,F2 (Invoice),629,30208,248.27586206896552,kg (Kilogram),CN,China
12929,2025-01-26,913,99,F2 (Invoice),629,33745,15.517241379310345,kg (Kilogram),CN,China
12930,2025-01-26,913,99,F2 (Invoice),629,31436,7.0344827586206895,kg (Kilogram),CN,China
12931,2025-01-26,913,99,F2 (Invoice),629,33463,27.586206896551722,kg (Kilogram),CN,China
13543,2025-01-27,953,99,ZF2I (Invoice IT),279,23706,10.344827586206897,kg (Kilogram),GR,Greece
13544,2025-01-27,953,99,ZF2I (Invoice IT),279,23706,0.0,kg (Kilogram),GR,Greece
13545,2025-01-27,953,99,ZF2I (Invoice IT),279,23706,0.0,kg (Kilogram),GR,Greece
13546,2025-01-27,953,99,ZF2I (Invoice IT),486,33328,0.8620689655172413,kg (Kilogram),BR,Brazil
13547,2025-01-27,953,99,ZF2I (Invoice IT),486,33328,0.0,kg (Kilogram),BR,Brazil
13548,2025-01-27,953,99,ZF2I (Invoice IT),626,22569,34.48275862068966,kg (Kilogram),CH,Switzerland
13549,2025-01-27,953,99,ZF2I (Invoice IT),626,22569,68.96551724137932,kg (Kilogram),CH,Switzerland
13550,2025-01-27,953,99,ZF2I (Invoice IT),626,26735,34.48275862068966,kg (Kilogram),CH,Switzerland
13551,2025-01-27,953,99,ZF2I (Invoice IT),626,34272,117.24137931034483,kg (Kilogram),CH,Switzerland
13552,2025-01-27,953,99,ZF2I (Invoice IT),495,29774,20.689655172413794,kg (Kilogram),AT,Austria
13553,2025-01-27,953,99,ZF2I (Invoice IT),495,29774,0.0,kg (Kilogram),AT,Austria
13554,2025-01-27,953,99,ZF2I (Invoice IT),495,34522,13.448275862068966,kg (Kilogram),AT,Austria
13555,2025-01-27,953,99,ZF2I (Invoice IT),495,34522,0.0,kg (Kilogram),AT,Austria
13556,2025-01-27,952,99,F2 (Invoice),256,2367,10.344827586206897,kg (Kilogram),MX,Mexico
13557,2025-01-27,952,99,F2 (Invoice),256,2367,0.0,kg (Kilogram),MX,Mexico
13558,2025-01-27,952,99,F2 (Invoice),256,34148,10.344827586206897,kg (Kilogram),MX,Mexico
13559,2025-01-27,952,99,F2 (Invoice),256,34148,0.0,kg (Kilogram),MX,Mexico
13560,2025-01-27,952,99,F2 (Invoice),256,33595,18.96551724137931,kg (Kilogram),MX,Mexico
13561,2025-01-27,952,99,F2 (Invoice),256,33595,0.0,kg (Kilogram),MX,Mexico
13562,2025-01-27,952,99,F2 (Invoice),256,27445,6.896551724137931,kg (Kilogram),MX,Mexico
13563,2025-01-27,952,99,F2 (Invoice),256,27445,0.0,kg (Kilogram),MX,Mexico
13564,2025-01-27,952,99,F2 (Invoice),256,28794,3.4482758620689653,kg (Kilogram),MX,Mexico
13565,2025-01-27,952,99,F2 (Invoice),256,28794,0.0,kg (Kilogram),MX,Mexico
13566,2025-01-27,952,99,F2 (Invoice),256,28794,0.0,kg (Kilogram),MX,Mexico
13567,2025-01-27,952,99,F2 (Invoice),256,25398,1.7241379310344829,kg (Kilogram),MX,Mexico
13568,2025-01-27,952,99,F2 (Invoice),256,25398,0.0,kg (Kilogram),MX,Mexico
13569,2025-01-27,952,99,F2 (Invoice),256,2813,24.137931034482758,kg (Kilogram),MX,Mexico
13570,2025-01-27,952,99,F2 (Invoice),256,2813,0.0,kg (Kilogram),MX,Mexico
13571,2025-01-27,952,99,F2 (Invoice),256,33738,30.344827586206897,kg (Kilogram),MX,Mexico
13572,2025-01-27,952,99,F2 (Invoice),256,33738,0.0,kg (Kilogram),MX,Mexico
13573,2025-01-27,952,99,F2 (Invoice),256,25398,12.068965517241379,kg (Kilogram),MX,Mexico
13574,2025-01-27,952,99,F2 (Invoice),256,25398,0.0,kg (Kilogram),MX,Mexico
13575,2025-01-27,952,99,F2 (Invoice),256,23158,4.137931034482759,kg (Kilogram),MX,Mexico
13576,2025-01-27,952,99,F2 (Invoice),256,23158,0.0,kg (Kilogram),MX,Mexico
13577,2025-01-27,952,99,F2 (Invoice),256,28608,4.137931034482759,kg (Kilogram),MX,Mexico
13578,2025-01-27,952,99,F2 (Invoice),256,28608,0.0,kg (Kilogram),MX,Mexico
13579,2025-01-27,952,99,F2 (Invoice),256,4885,4.310344827586207,kg (Kilogram),MX,Mexico
13580,2025-01-27,952,99,F2 (Invoice),256,4885,0.0,kg (Kilogram),MX,Mexico
13581,2025-01-27,952,99,F2 (Invoice),998,24777,36.206896551724135,kg (Kilogram),MX,Mexico
13582,2025-01-27,952,99,F2 (Invoice),998,24777,0.0,kg (Kilogram),MX,Mexico
13583,2025-01-27,952,99,F2 (Invoice),998,32830,8.275862068965518,kg (Kilogram),MX,Mexico
13584,2025-01-27,952,99,F2 (Invoice),998,32830,0.0,kg (Kilogram),MX,Mexico
13585,2025-01-27,952,99,F2 (Invoice),998,24775,9.310344827586206,kg (Kilogram),MX,Mexico
13586,2025-01-27,952,99,F2 (Invoice),998,24775,0.0,kg (Kilogram),MX,Mexico
13587,2025-01-27,952,99,F2 (Invoice),998,23491,0.8620689655172413,kg (Kilogram),MX,Mexico
13588,2025-01-27,952,99,F2 (Invoice),998,23491,0.0,kg (Kilogram),MX,Mexico
13589,2025-01-27,952,99,F2 (Invoice),007,20694,8.275862068965518,kg (Kilogram),MX,Mexico
13595,2025-01-27,952,99,F2 (Invoice),007,20815,1.0344827586206897,kg (Kilogram),MX,Mexico
13658,2025-01-27,952,99,F2 (Invoice),768,19370,3.103448275862069,kg (Kilogram),MX,Mexico
13659,2025-01-27,952,99,F2 (Invoice),768,19370,0.0,kg (Kilogram),MX,Mexico
13660,2025-01-27,952,99,ZVME (Export sales Invoice),031,30117,12.413793103448276,kg (Kilogram),US,USA
13661,2025-01-27,952,99,ZVME (Export sales Invoice),031,30117,0.0,kg (Kilogram),US,USA
13662,2025-01-27,952,99,ZVME (Export sales Invoice),031,30388,13.793103448275863,kg (Kilogram),US,USA
13663,2025-01-27,952,99,ZVME (Export sales Invoice),031,30388,0.0,kg (Kilogram),US,USA
13664,2025-01-27,952,99,ZVME (Export sales Invoice),031,34264,44.827586206896555,kg (Kilogram),US,USA
13665,2025-01-27,952,99,ZVME (Export sales Invoice),031,34264,0.0,kg (Kilogram),US,USA
13666,2025-01-27,952,99,ZVME (Export sales Invoice),031,34264,0.0,kg (Kilogram),US,USA
13667,2025-01-27,952,99,ZVME (Export sales Invoice),031,34269,3.9655172413793105,kg (Kilogram),US,USA
13668,2025-01-27,952,99,ZVME (Export sales Invoice),031,34269,0.0,kg (Kilogram),US,USA
13669,2025-01-27,952,99,ZVME (Export sales Invoice),031,23298,4.137931034482759,kg (Kilogram),US,USA
13670,2025-01-27,952,99,ZVME (Export sales Invoice),031,23298,0.0,kg (Kilogram),US,USA
13671,2025-01-27,952,99,ZVME (Export sales Invoice),031,28881,34.48275862068966,kg (Kilogram),US,USA
13672,2025-01-27,952,99,ZVME (Export sales Invoice),031,28881,0.0,kg (Kilogram),US,USA
13673,2025-01-27,952,99,ZVME (Export sales Invoice),031,4862,4.137931034482759,kg (Kilogram),US,USA
13674,2025-01-27,952,99,ZVME (Export sales Invoice),031,4862,0.0,kg (Kilogram),US,USA
13675,2025-01-27,952,99,ZVME (Export sales Invoice),031,26792,82.75862068965517,kg (Kilogram),US,USA
13676,2025-01-27,952,99,ZVME (Export sales Invoice),031,26792,0.0,kg (Kilogram),US,USA
13677,2025-01-27,952,99,ZVME (Export sales Invoice),031,26792,0.0,kg (Kilogram),US,USA
13678,2025-01-27,952,99,ZVME (Export sales Invoice),031,26792,0.0,kg (Kilogram),US,USA
13679,2025-01-27,952,99,ZVME (Export sales Invoice),031,26803,1.3793103448275863,kg (Kilogram),US,USA
13680,2025-01-27,952,99,ZVME (Export sales Invoice),031,26803,0.0,kg (Kilogram),US,USA
13681,2025-01-27,952,99,ZVME (Export sales Invoice),031,28855,17.24137931034483,kg (Kilogram),US,USA
13682,2025-01-27,952,99,ZVME (Export sales Invoice),031,28855,0.0,kg (Kilogram),US,USA
13684,2025-01-27,952,99,F2 (Invoice),768,4862,0.0,kg (Kilogram),MX,Mexico
13685,2025-01-27,952,99,F2 (Invoice),768,26779,3.4482758620689653,kg (Kilogram),MX,Mexico
13686,2025-01-27,952,99,F2 (Invoice),768,26779,0.0,kg (Kilogram),MX,Mexico
13687,2025-01-27,952,99,F2 (Invoice),768,26760,0.8620689655172413,kg (Kilogram),MX,Mexico
13688,2025-01-27,952,99,F2 (Invoice),768,26760,0.0,kg (Kilogram),MX,Mexico
13689,2025-01-27,952,99,F2 (Invoice),768,30695,68.96551724137932,kg (Kilogram),MX,Mexico
13690,2025-01-27,952,99,F2 (Invoice),768,30695,0.0,kg (Kilogram),MX,Mexico
13691,2025-01-27,952,99,F2 (Invoice),768,30695,0.0,kg (Kilogram),MX,Mexico
13692,2025-01-27,952,99,F2 (Invoice),768,31338,34.48275862068966,kg (Kilogram),MX,Mexico
13693,2025-01-27,952,99,F2 (Invoice),768,31338,0.0,kg (Kilogram),MX,Mexico
13694,2025-01-27,952,99,ZVME (Export sales Invoice),031,30117,41.37931034482759,kg (Kilogram),US,USA
13695,2025-01-27,952,99,ZVME (Export sales Invoice),031,30117,0.0,kg (Kilogram),US,USA
13696,2025-01-27,952,99,ZVME (Export sales Invoice),031,30388,68.96551724137932,kg (Kilogram),US,USA
13697,2025-01-27,952,99,ZVME (Export sales Invoice),031,30388,0.0,kg (Kilogram),US,USA
13698,2025-01-27,952,99,ZVME (Export sales Invoice),031,23298,20.689655172413794,kg (Kilogram),US,USA
13699,2025-01-27,952,99,ZVME (Export sales Invoice),031,23298,0.0,kg (Kilogram),US,USA
13700,2025-01-27,952,99,ZVME (Export sales Invoice),031,22583,0.8620689655172413,kg (Kilogram),US,USA
13701,2025-01-27,952,99,ZVME (Export sales Invoice),031,22583,0.0,kg (Kilogram),US,USA
13702,2025-01-27,952,99,ZVME (Export sales Invoice),031,26051,4.310344827586207,kg (Kilogram),US,USA
13703,2025-01-27,952,99,ZVME (Export sales Invoice),031,26051,0.0,kg (Kilogram),US,USA
13704,2025-01-27,952,99,ZVME (Export sales Invoice),031,34264,3.4482758620689653,kg (Kilogram),US,USA
13705,2025-01-27,952,99,ZVME (Export sales Invoice),031,34264,0.0,kg (Kilogram),US,USA
13706,2025-01-27,952,99,ZVME (Export sales Invoice),031,34269,19.82758620689655,kg (Kilogram),US,USA
13707,2025-01-27,952,99,ZVME (Export sales Invoice),031,34269,0.0,kg (Kilogram),US,USA
13708,2025-01-27,952,99,ZVME (Export sales Invoice),031,26608,28.96551724137931,kg (Kilogram),US,USA
13709,2025-01-27,952,99,ZVME (Export sales Invoice),031,26608,0.0,kg (Kilogram),US,USA
14113,2025-01-28,942,99,F2B (Nota fiscal),402,19173,8.620689655172415,kg (Kilogram),BR,Brazil
14151,2025-01-28,942,99,F2B (Nota fiscal),625,21828,0.0,kg (Kilogram),BR,Brazil
14152,2025-01-28,942,99,F2B (Nota fiscal),109,33737,37.93103448275862,kg (Kilogram),BR,Brazil
14153,2025-01-28,942,99,F2B (Nota fiscal),109,33737,0.0,kg (Kilogram),BR,Brazil
14154,2025-01-28,942,99,F2B (Nota fiscal),781,34308,1.7241379310344829,kg (Kilogram),BR,Brazil
14155,2025-01-28,942,99,F2B (Nota fiscal),781,34308,0.0,kg (Kilogram),BR,Brazil
14156,2025-01-28,942,99,F2B (Nota fiscal),781,29096,13.793103448275863,kg (Kilogram),BR,Brazil
14157,2025-01-28,942,99,F2B (Nota fiscal),781,29096,0.0,kg (Kilogram),BR,Brazil
14158,2025-01-28,942,99,F2B (Nota fiscal),781,17647,3.4482758620689653,kg (Kilogram),BR,Brazil
14159,2025-01-28,942,99,F2B (Nota fiscal),781,17647,0.0,kg (Kilogram),BR,Brazil
14160,2025-01-28,942,99,F2B (Nota fiscal),781,27131,34.48275862068966,kg (Kilogram),BR,Brazil
14161,2025-01-28,942,99,F2B (Nota fiscal),781,27131,0.0,kg (Kilogram),BR,Brazil
14162,2025-01-28,942,99,F2B (Nota fiscal),781,21082,5.172413793103448,kg (Kilogram),BR,Brazil
14163,2025-01-28,942,99,F2B (Nota fiscal),781,21082,0.0,kg (Kilogram),BR,Brazil
14164,2025-01-28,942,99,F2B (Nota fiscal),781,21082,0.0,kg (Kilogram),BR,Brazil
14165,2025-01-28,942,99,F2B (Nota fiscal),781,29214,113.79310344827586,kg (Kilogram),BR,Brazil
14166,2025-01-28,942,99,F2B (Nota fiscal),781,29214,0.0,kg (Kilogram),BR,Brazil
14167,2025-01-28,942,99,F2B (Nota fiscal),451,28900,11.89655172413793,kg (Kilogram),BR,Brazil
14168,2025-01-28,942,99,F2B (Nota fiscal),451,28900,0.0,kg (Kilogram),BR,Brazil
14169,2025-01-28,942,99,F2B (Nota fiscal),451,26010,33.10344827586207,kg (Kilogram),BR,Brazil
14170,2025-01-28,942,99,F2B (Nota fiscal),451,26010,0.0,kg (Kilogram),BR,Brazil
14171,2025-01-28,942,99,F2B (Nota fiscal),451,24794,0.034482758620689655,kg (Kilogram),BR,Brazil
14172,2025-01-28,942,99,F2B (Nota fiscal),451,24794,0.0,kg (Kilogram),BR,Brazil
14173,2025-01-28,942,99,F2B (Nota fiscal),451,14262,0.034482758620689655,kg (Kilogram),BR,Brazil
14174,2025-01-28,942,99,F2B (Nota fiscal),451,14262,0.0,kg (Kilogram),BR,Brazil
14175,2025-01-28,942,99,F2B (Nota fiscal),451,24088,0.034482758620689655,kg (Kilogram),BR,Brazil
14176,2025-01-28,942,99,F2B (Nota fiscal),451,24088,0.0,kg (Kilogram),BR,Brazil
14177,2025-01-28,942,99,F2B (Nota fiscal),451,24090,0.034482758620689655,kg (Kilogram),BR,Brazil
14178,2025-01-28,942,99,F2B (Nota fiscal),451,24090,0.0,kg (Kilogram),BR,Brazil
14179,2025-01-28,942,99,F2B (Nota fiscal),451,27252,0.034482758620689655,kg (Kilogram),BR,Brazil
14180,2025-01-28,942,99,F2B (Nota fiscal),451,27252,0.0,kg (Kilogram),BR,Brazil
14181,2025-01-28,942,99,F2B (Nota fiscal),355,29092,0.6896551724137931,kg (Kilogram),BR,Brazil
14182,2025-01-28,942,99,F2B (Nota fiscal),355,29092,0.0,kg (Kilogram),BR,Brazil
14183,2025-01-28,942,99,F2B (Nota fiscal),389,34373,0.1724137931034483,kg (Kilogram),BR,Brazil
14184,2025-01-28,942,99,F2B (Nota fiscal),389,34373,0.0,kg (Kilogram),BR,Brazil
14185,2025-01-28,953,99,ZF2I (Invoice IT),737,31365,82.75862068965517,kg (Kilogram),MK,Rep.N.Macedonia
14186,2025-01-28,953,99,ZF2I (Invoice IT),737,31365,0.0,kg (Kilogram),MK,Rep.N.Macedonia
14187,2025-01-28,953,99,ZF2I (Invoice IT),737,31365,0.0,kg (Kilogram),MK,Rep.N.Macedonia
14188,2025-01-28,953,99,ZF2I (Invoice IT),089,28405,0.8620689655172413,kg (Kilogram),XS,Serbia
14189,2025-01-28,953,99,ZF2I (Invoice IT),089,28405,0.0,kg (Kilogram),XS,Serbia
14190,2025-01-28,953,99,ZF2I (Invoice IT),089,28729,0.8620689655172413,kg (Kilogram),XS,Serbia
14191,2025-01-28,953,99,ZF2I (Invoice IT),089,28729,0.0,kg (Kilogram),XS,Serbia
14192,2025-01-28,953,99,ZF2I (Invoice IT),089,26760,0.8620689655172413,kg (Kilogram),XS,Serbia
14193,2025-01-28,953,99,ZF2I (Invoice IT),089,26760,0.0,kg (Kilogram),XS,Serbia
14194,2025-01-28,953,99,ZF2I (Invoice IT),089,26794,3.4482758620689653,kg (Kilogram),XS,Serbia
14195,2025-01-28,953,99,ZF2I (Invoice IT),089,26794,0.0,kg (Kilogram),XS,Serbia
14196,2025-01-28,953,99,L2 (Debit Memo),150,26333,0.0,kg (Kilogram),IT,Italy
14197,2025-01-28,953,99,ZF2I (Invoice IT),231,8129,68.96551724137932,kg (Kilogram),GB,United Kingdom
14198,2025-01-28,953,99,ZF2I (Invoice IT),231,8129,0.0,kg (Kilogram),GB,United Kingdom
14199,2025-01-28,953,99,ZF2I (Invoice IT),231,8129,0.0,kg (Kilogram),GB,United Kingdom
14200,2025-01-28,952,99,F2 (Invoice),768,34177,4.137931034482759,kg (Kilogram),MX,Mexico
14201,2025-01-28,952,99,F2 (Invoice),768,34177,0.0,kg (Kilogram),MX,Mexico
14202,2025-01-28,952,99,F2 (Invoice),003,34486,103.44827586206897,kg (Kilogram),MX,Mexico
14203,2025-01-28,952,99,F2 (Invoice),003,34486,0.0,kg (Kilogram),MX,Mexico
14204,2025-01-28,952,99,F2 (Invoice),003,8214,68.96551724137932,kg (Kilogram),MX,Mexico
14205,2025-01-28,952,99,F2 (Invoice),003,8214,0.0,kg (Kilogram),MX,Mexico
14206,2025-01-28,952,99,F2 (Invoice),256,5432,37.93103448275862,kg (Kilogram),MX,Mexico
14207,2025-01-28,952,99,F2 (Invoice),256,5432,0.0,kg (Kilogram),MX,Mexico
14208,2025-01-28,952,99,ZVME (Export sales Invoice),178,31436,7.0344827586206895,kg (Kilogram),US,USA
14209,2025-01-28,952,99,ZVME (Export sales Invoice),178,31436,0.0,kg (Kilogram),US,USA
14210,2025-01-28,952,99,F2 (Invoice),256,13311,0.6896551724137931,kg (Kilogram),MX,Mexico
14211,2025-01-28,952,99,F2 (Invoice),256,13311,0.0,kg (Kilogram),MX,Mexico
14212,2025-01-28,952,99,F2 (Invoice),004,21121,11.724137931034482,kg (Kilogram),MX,Mexico
14213,2025-01-28,952,99,F2 (Invoice),004,21121,0.0,kg (Kilogram),MX,Mexico
14214,2025-01-28,952,99,F2 (Invoice),004,33360,1.3793103448275863,kg (Kilogram),MX,Mexico
14215,2025-01-28,952,99,F2 (Invoice),004,33360,0.0,kg (Kilogram),MX,Mexico
14216,2025-01-28,952,99,F2 (Invoice),004,30318,70.34482758620689,kg (Kilogram),MX,Mexico
14217,2025-01-28,952,99,F2 (Invoice),004,30318,0.0,kg (Kilogram),MX,Mexico
14218,2025-01-28,952,99,F2 (Invoice),004,26792,2.7586206896551726,kg (Kilogram),MX,Mexico
14219,2025-01-28,952,99,F2 (Invoice),004,26792,0.0,kg (Kilogram),MX,Mexico
14220,2025-01-28,952,99,F2 (Invoice),004,25285,1.7241379310344829,kg (Kilogram),MX,Mexico
14221,2025-01-28,952,99,F2 (Invoice),004,25285,0.0,kg (Kilogram),MX,Mexico
14222,2025-01-28,952,99,F2 (Invoice),004,26800,0.6896551724137931,kg (Kilogram),MX,Mexico
14223,2025-01-28,952,99,F2 (Invoice),004,26800,0.0,kg (Kilogram),MX,Mexico
14224,2025-01-28,952,99,F2 (Invoice),004,3012,34.48275862068966,kg (Kilogram),MX,Mexico
14225,2025-01-28,952,99,F2 (Invoice),004,3012,0.0,kg (Kilogram),MX,Mexico
14226,2025-01-28,952,99,F2 (Invoice),004,12024,18.103448275862068,kg (Kilogram),MX,Mexico
14227,2025-01-28,952,99,F2 (Invoice),004,12024,0.0,kg (Kilogram),MX,Mexico
14228,2025-01-28,952,99,F2 (Invoice),004,3420,2.7586206896551726,kg (Kilogram),MX,Mexico
14229,2025-01-28,952,99,F2 (Invoice),004,3420,0.0,kg (Kilogram),MX,Mexico
14230,2025-01-28,952,99,F2 (Invoice),004,27567,37.93103448275862,kg (Kilogram),MX,Mexico
14231,2025-01-28,952,99,F2 (Invoice),004,27567,0.0,kg (Kilogram),MX,Mexico
14232,2025-01-28,952,99,F2 (Invoice),012,26898,8.275862068965518,kg (Kilogram),MX,Mexico
14233,2025-01-28,952,99,F2 (Invoice),012,26898,0.0,kg (Kilogram),MX,Mexico
14234,2025-01-28,952,99,F2 (Invoice),998,26115,4.137931034482759,kg (Kilogram),MX,Mexico
14235,2025-01-28,952,99,F2 (Invoice),998,26115,0.0,kg (Kilogram),MX,Mexico
